,SampleName,replicate,dilution,wwtp,sample_date,filt_protocol,file_name,run_date,ChamberID,target,sample_type,pcr_mix,volume_mL,PCR_ID,spiked,TotalDroplets,SARS-N1_PositiveDroplets,SARS-N1_PosCtrl-PosDrops,SARS-N1_NTCtrl-PosDrops,SARS-N1_(gc/rxn),SARS-N1_(gc/eluate),SARS-N1_(gc/mLWW),SARS-N1_spiked-(gc/rxn),SARS-N1_spNTC-(gc/rxn),SARS-N1_InhibitionQuant,MHV_PositiveDroplets,MHV_PosCtrl-PosDrops,MHV_NTCtrl-PosDrops,MHV_(gc/rxn),MHV_(gc/eluate),MHV_(gc/mLWW),MHV_spiked-(gc/rxn),MHV_spNTC-(gc/rxn),MHV_InhibitionQuant,MHV_SpikeIn(gc),MHV_PercRecovery
6728,16_2022-05-23,A,3,STEP Aire,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271589-A3,n1mhv,ww,qscript_xlt,40.0,W,False,26826,54.0,7557.0,0.0,97.0617168353931,4658.962408098869,116.4740602024717,993.9704905235966,943.3865370218878,0.96,815.0,1276.0,1.0,1486.129142926122,71334.19886045383,1783.354971511346,,,,311235.1436779209,22.91971209211304
6729,16_2022-05-23,A,3,STEP Aire,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271589-B3,n1mhv,ww,qscript_xlt,40.0,W,False,25403,59.0,7557.0,0.0,112.0068234215405,5376.327524233946,134.4081881058486,993.9704905235966,943.3865370218878,0.94,762.0,1276.0,1.0,1467.030589059164,70417.46827483985,1760.436706870996,,,,311235.1436779209,22.62516611803672
6730,17_2022-05-23,A,3,ARA Chur,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264062-C4,n1mhv,ww,qscript_xlt,40.0,Y,False,25640,34.0,6393.0,0.0,63.91777593843834,3068.05324504504,76.70133112612601,971.933224675879,985.0235268987822,0.93,725.0,1118.0,0.0,1381.67631594901,66320.46316555247,1658.011579138812,,,,311235.1436779209,21.30879642376879
6731,17_2022-05-23,A,3,ARA Chur,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264062-D4,n1mhv,ww,qscript_xlt,40.0,Y,False,27058,20.0,6393.0,0.0,35.61783424638054,1709.656043826266,42.74140109565665,971.933224675879,985.0235268987822,0.95,763.0,1118.0,0.0,1377.837338143593,66136.19223089247,1653.404805772312,,,,311235.1436779209,21.24959008463805
6732,19_2022-05-23,A,3,ARA Altenrhein,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06263997-C5,n1mhv,ww,qscript_xlt,40.0,Y,False,25163,13.0,6393.0,0.0,24.89234404056485,1194.832513947113,29.87081284867782,968.3617864179087,985.0235268987822,0.96,1107.0,1118.0,0.0,2167.158763092603,104023.6206284449,2600.590515711124,,,,311235.1436779209,33.42283888611658
6733,19_2022-05-23,A,3,ARA Altenrhein,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06263997-D5,n1mhv,ww,qscript_xlt,40.0,Y,False,25547,12.0,6393.0,0.0,22.63163903973935,1086.318673907489,27.15796684768722,968.3617864179087,985.0235268987822,0.96,1069.0,1118.0,0.0,2059.014352886588,98832.68893855621,2470.817223463905,,,,311235.1436779209,31.75499006013036
6734,25_2022-05-23,A,3,ARA Sensetal,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06263874-A7,n1mhv,ww,qscript_xlt,40.0,Z,False,27754,21.0,7872.0,0.0,36.46117980569959,1750.13663067358,43.7534157668395,948.6054283999747,932.3723361681855,0.98,632.0,1336.0,0.0,1109.574531939553,53259.57753309856,1331.489438327464,,,,311235.1436779209,17.11232764517551
6735,25_2022-05-23,A,3,ARA Sensetal,2022-05-23,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06263874-B7,n1mhv,ww,qscript_xlt,40.0,Z,False,26240,23.0,7872.0,0.0,42.24030647260785,2027.534710685177,50.68836776712942,948.6054283999747,932.3723361681855,0.97,599.0,1336.0,0.0,1112.347361459425,53392.67335005241,1334.81683375131,,,,311235.1436779209,17.15509139459694
6736,05_2022-05-22,A,3,CDA Lugano,2022-05-22,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288549-A3,n1mhv,ww,qscript_xlt,40.0,W,False,26600,40.0,7534.0,0.0,72.48994120521564,3479.517177850351,86.98792944625878,,,,0.0,1341.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6737,05_2022-05-22,A,3,CDA Lugano,2022-05-22,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288549-B3,n1mhv,ww,qscript_xlt,40.0,W,False,26858,45.0,7534.0,0.0,80.77474113545098,3877.187574501647,96.92968936254117,,,,0.0,1341.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6738,10_2022-05-22,A,3,ARA Werdhölzli,2022-05-22,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06216603-A6,n1mhv,ww,qscript_xlt,40.0,Y,False,25693,99.0,7384.0,0.0,185.9649443402748,8926.317328333193,223.1579332083298,,,,0.0,1317.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6739,10_2022-05-22,A,3,ARA Werdhölzli,2022-05-22,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06216603-B6,n1mhv,ww,qscript_xlt,40.0,Y,False,25502,95.0,7384.0,0.0,179.7761971954986,8629.257465383931,215.7314366345983,,,,0.0,1317.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6740,16_2022-05-22,A,3,STEP Aire,2022-05-22,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264024-A9,n1mhv,ww,qscript_xlt,40.0,Z,False,27429,58.0,7797.0,0.0,101.9647934285095,4894.310084568455,122.3577521142114,,,,1.0,1391.0,0.0,1.756186333390877,84.29694400276209,2.107423600069052,,,,311235.1436779209,0.02708464828444827
6741,16_2022-05-22,A,3,STEP Aire,2022-05-22,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264024-B9,n1mhv,ww,qscript_xlt,40.0,Z,False,26970,56.0,7797.0,0.0,100.1223425958054,4805.872444598661,120.1468111149665,,,,0.0,1391.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6742,05_2022-05-21,A,3,CDA Lugano,2022-05-21,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288532-C2,n1mhv,ww,qscript_xlt,40.0,W,False,25843,46.0,7534.0,0.0,85.81720374584914,4119.225779800759,102.980644495019,,,,798.0,1341.0,0.0,1510.865338971718,72521.53627064246,1813.038406766062,,,,311235.1436779209,23.30120416789782
6743,05_2022-05-21,A,3,CDA Lugano,2022-05-21,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288532-D2,n1mhv,ww,qscript_xlt,40.0,W,False,26148,49.0,7534.0,0.0,90.35194277877834,4336.89325338136,108.422331334534,,,,856.0,1341.0,0.0,1603.302772356281,76958.53307310151,1923.963326827538,,,,311235.1436779209,24.72681335522361
6744,10_2022-05-21,A,3,ARA Werdhölzli,2022-05-21,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272821-C5,n1mhv,ww,qscript_xlt,40.0,Y,False,24750,81.0,7384.0,0.0,157.9043524966873,7579.408919840991,189.4852229960248,,,,862.0,1317.0,0.0,1707.574576968439,81963.57969448506,2049.089492362126,,,,311235.1436779209,26.33493722010532
6745,10_2022-05-21,A,3,ARA Werdhölzli,2022-05-21,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272821-D5,n1mhv,ww,qscript_xlt,40.0,Y,False,25013,86.0,7384.0,0.0,165.9025223553854,7963.321073058498,199.0830268264625,,,,909.0,1317.0,0.0,1783.135254674937,85590.49222439699,2139.762305609925,,,,311235.1436779209,27.50026594457136
6746,16_2022-05-21,A,3,STEP Aire,2022-05-21,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264031-C8,n1mhv,ww,qscript_xlt,40.0,Z,False,26267,77.0,7797.0,0.0,141.4132924331075,6787.838036789161,169.695950919729,,,,905.0,1391.0,0.0,1688.892469066662,81066.8385151998,2026.670962879995,,,,311235.1436779209,26.04681385180947
6747,16_2022-05-21,A,3,STEP Aire,2022-05-21,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264031-D8,n1mhv,ww,qscript_xlt,40.0,Z,False,26155,54.0,7797.0,0.0,99.55438591766811,4778.610524048069,119.4652631012017,,,,881.0,1391.0,0.0,1650.490244994477,79223.53175973489,1980.588293993372,,,,311235.1436779209,25.45455851274903
6748,05_2022-05-20,A,3,CDA Lugano,2022-05-20,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288532-A2,n1mhv,ww,qscript_xlt,40.0,W,False,26619,50.0,7534.0,0.0,90.56473458202206,4347.107259937058,108.6776814984265,,,,0.0,1341.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6749,05_2022-05-20,A,3,CDA Lugano,2022-05-20,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288532-B2,n1mhv,ww,qscript_xlt,40.0,W,False,26484,45.0,7534.0,0.0,81.91639099068246,3931.986767552758,98.29966918881895,,,,0.0,1341.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6750,10_2022-05-20,A,3,ARA Werdhölzli,2022-05-20,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272821-A5,n1mhv,ww,qscript_xlt,40.0,Y,False,25876,66.0,7384.0,0.0,123.0194822358645,5904.935147321494,147.6233786830373,,,,0.0,1317.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6751,10_2022-05-20,A,3,ARA Werdhölzli,2022-05-20,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272821-B5,n1mhv,ww,qscript_xlt,40.0,Y,False,25320,69.0,7384.0,0.0,131.4469353770067,6309.452898096322,157.736322452408,,,,0.0,1317.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6752,16_2022-05-20,A,3,STEP Aire,2022-05-20,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264031-A8,n1mhv,ww,qscript_xlt,40.0,Z,False,27917,96.0,7797.0,0.0,165.9292414240297,7964.603588353427,199.1150897088357,,,,0.0,1391.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6753,16_2022-05-20,A,3,STEP Aire,2022-05-20,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264031-B8,n1mhv,ww,qscript_xlt,40.0,Z,False,26893,81.0,7797.0,0.0,145.3025626138101,6974.523005462886,174.3630751365721,,,,0.0,1391.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6754,05_2022-05-19,A,3,CDA Lugano,2022-05-19,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288525-C1,n1mhv,ww,qscript_xlt,40.0,W,False,25649,59.0,7534.0,0.0,110.9313261231962,5324.703653913418,133.1175913478355,950.5957777210315,916.027790153759,0.93,907.0,1341.0,0.0,1734.218692744466,83242.49725173437,2081.062431293359,1663.592506359676,153.6566741466582,0.88,311235.1436779209,26.74585404078827
6755,05_2022-05-19,A,3,CDA Lugano,2022-05-19,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288525-D1,n1mhv,ww,qscript_xlt,40.0,W,False,26056,70.0,7534.0,0.0,129.5826836891983,6219.968817081517,155.4992204270379,950.5957777210315,916.027790153759,0.91,899.0,1341.0,0.0,1691.323705920892,81183.53788420281,2029.58844710507,1663.592506359676,153.6566741466582,0.9,311235.1436779209,26.08430941468967
6756,10_2022-05-19,A,3,ARA Werdhölzli,2022-05-19,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272630-C4,n1mhv,ww,qscript_xlt,40.0,Y,False,24824,114.0,7384.0,0.0,221.7199973776668,10642.559874128,266.0639968532001,1184.570270055957,1020.804811450543,0.95,843.0,1317.0,0.0,1664.213728243864,79882.25895570546,1997.056473892636,1951.660315880241,127.4943764093248,1.09,311235.1436779209,25.66620787476718
6757,10_2022-05-19,A,3,ARA Werdhölzli,2022-05-19,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272630-D4,n1mhv,ww,qscript_xlt,40.0,Y,False,25166,107.0,7384.0,0.0,205.2424242725076,9851.636365080363,246.2909091270091,1184.570270055957,1020.804811450543,0.97,898.0,1317.0,0.0,1750.25371337788,84012.17824213824,2100.304456053456,1951.660315880241,127.4943764093248,1.04,311235.1436779209,26.99315290983899
6758,16_2022-05-19,A,3,STEP Aire,2022-05-19,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06263881-C7,n1mhv,ww,qscript_xlt,40.0,Z,False,26289,93.0,7797.0,0.0,170.7068105017405,8193.926904083546,204.8481726020887,,,,1007.0,1391.0,0.0,1881.402729694479,90307.331025335,2257.683275633375,,,,311235.1436779209,29.01578849938258
6759,16_2022-05-19,A,3,STEP Aire,2022-05-19,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06263881-D7,n1mhv,ww,qscript_xlt,40.0,Z,False,26741,88.0,7797.0,0.0,158.7790703081728,7621.395374792295,190.5348843698074,,,,995.0,1391.0,0.0,1826.526632702997,87673.27836974384,2191.831959243596,,,,311235.1436779209,28.16946612573798
6760,05_2022-05-19,B,1,CDA Lugano,2022-05-19,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271572-A8,n1mhv,ww,qscript_xlt,40.0,Z,False,25861,46.0,7872.0,0.0,85.75741930108804,1372.118708817409,34.30296772043521,487.5809078917907,932.3723361681855,0.48,775.0,1336.0,0.0,1465.612753074184,23449.80404918695,586.2451012296738,,,,311235.1436779209,7.534433217302023
6761,05_2022-05-19,B,1,CDA Lugano,2022-05-19,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271572-B8,n1mhv,ww,qscript_xlt,40.0,Z,False,25858,46.0,7872.0,0.0,85.76737758999359,1372.278041439897,34.30695103599744,487.5809078917907,932.3723361681855,0.48,854.0,1336.0,0.0,1617.736934624063,25883.79095398502,647.0947738496254,,,,311235.1436779209,8.316474369864428
6762,10_2022-05-19,B,1,ARA Werdhölzli,2022-05-19,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271572-C8,n1mhv,ww,qscript_xlt,40.0,Z,False,23809,198.0,7872.0,0.0,402.2618170490681,6436.18907278509,160.9047268196272,1176.771260797922,932.3723361681855,0.88,2638.0,1336.0,0.0,5656.615595855604,90505.84953368966,2262.646238342241,,,,311235.1436779209,29.07957259073188
6763,10_2022-05-19,B,1,ARA Werdhölzli,2022-05-19,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271572-D8,n1mhv,ww,qscript_xlt,40.0,Z,False,25129,219.0,7872.0,0.0,421.6391336050828,6746.226137681325,168.6556534420331,1176.771260797922,932.3723361681855,0.87,2656.0,1336.0,0.0,5380.923364830205,86094.77383728328,2152.369345932082,,,,311235.1436779209,27.66229186713495
6764,16_2022-05-19,B,1,STEP Aire,2022-05-19,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264048-A9,n1mhv,ww,qscript_xlt,40.0,Z,False,25366,142.0,7872.0,0.0,270.4129288284246,4326.606861254794,108.1651715313699,1162.477736333113,932.3723361681855,0.97,2002.0,1336.0,0.0,3960.179116915938,63362.865870655,1584.071646766375,,,,311235.1436779209,20.35851900331203
6765,16_2022-05-19,B,1,STEP Aire,2022-05-19,v4.1,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264048-B9,n1mhv,ww,qscript_xlt,40.0,Z,False,25064,157.0,7872.0,0.0,302.6813675011601,4842.901880018562,121.0725470004641,1162.477736333113,932.3723361681855,0.94,2024.0,1336.0,0.0,4055.911263111761,64894.58020978818,1622.364505244705,,,,311235.1436779209,20.85065955049852
6766,05_2022-05-18,A,3,CDA Lugano,2022-05-18,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288525-A1,n1mhv,ww,qscript_xlt,40.0,W,False,26745,65.0,7534.0,0.0,117.2118947875935,5626.170949804487,140.6542737451122,,,,0.0,1341.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6767,05_2022-05-18,A,3,CDA Lugano,2022-05-18,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288525-B1,n1mhv,ww,qscript_xlt,40.0,W,False,26063,60.0,7534.0,0.0,111.0196554287752,5328.943460581211,133.2235865145303,,,,0.0,1341.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6768,10_2022-05-18,A,3,ARA Werdhölzli,2022-05-18,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272630-A4,n1mhv,ww,qscript_xlt,40.0,Y,False,25304,102.0,7384.0,0.0,194.5630807247746,9339.02787478918,233.4756968697295,,,,0.0,1317.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6769,10_2022-05-18,A,3,ARA Werdhölzli,2022-05-18,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06272630-B4,n1mhv,ww,qscript_xlt,40.0,Y,False,25135,110.0,7384.0,0.0,211.2703248195726,10140.97559133949,253.5243897834872,,,,0.0,1317.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6770,16_2022-05-18,A,3,STEP Aire,2022-05-18,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06263881-A7,n1mhv,ww,qscript_xlt,40.0,Z,False,16943,47.0,7797.0,0.0,133.8083647455799,6422.801507787834,160.5700376946958,,,,0.0,1391.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6771,16_2022-05-18,A,3,STEP Aire,2022-05-18,v4.1,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06263881-B7,n1mhv,ww,qscript_xlt,40.0,Z,False,26600,52.0,7797.0,0.0,94.25821310091034,4524.394228843697,113.1098557210924,,,,0.0,1391.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6772,pos_W_2022-05-26,A,1,,,,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288549-C3,n1mhv,pos,qscript_xlt,,W,False,26528,7534.0,7534.0,0.0,16092.37182717359,257477.9492347775,,,,,1341.0,1341.0,0.0,2498.689333316188,39979.02933305901,,,,,0.0,
6773,ntc_W_2022-05-26,A,1,,,,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06288549-D3,n1mhv,ntc,qscript_xlt,,W,False,25870,0.0,7534.0,0.0,0.0,0.0,,,,,0.0,1341.0,0.0,0.0,0.0,,,,,0.0,
6774,pos_Y_2022-05-26,A,1,,,,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06216603-C6,n1mhv,pos,qscript_xlt,,Y,False,25479,7384.0,7384.0,0.0,16484.53402939674,263752.5444703478,,,,,1317.0,1317.0,0.0,2556.523717177738,40904.37947484382,,,,,0.0,
6775,ntc_Y_2022-05-26,A,1,,,,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06216603-D6,n1mhv,ntc,qscript_xlt,,Y,False,25993,0.0,7384.0,0.0,0.0,0.0,,,,,0.0,1317.0,0.0,0.0,0.0,,,,,0.0,
6776,pos_Z_2022-05-26,A,1,,,,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264024-C9,n1mhv,pos,qscript_xlt,,Z,False,26633,7797.0,7797.0,0.0,16685.02485548815,266960.3976878104,,,,,1391.0,1391.0,0.0,2583.900507938505,41342.40812701608,,,,,0.0,
6777,ntc_Z_2022-05-26,A,1,,,,20220526_N1MHV_05180522_09.xlsx,2022-05-26,06264024-D9,n1mhv,ntc,qscript_xlt,,Z,False,26791,0.0,7797.0,0.0,0.0,0.0,,,,,0.0,1391.0,0.0,0.0,0.0,,,,,0.0,
6778,pos_W_2022-05-26,A,1,,,,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271589-C3,n1mhv,pos,qscript_xlt,,W,False,25190,7557.0,7557.0,0.0,17180.87398548807,274893.9837678092,,,,,1276.0,1276.0,1.0,2503.999463734613,40063.9914197538,,,,,0.0,
6779,ntc_W_2022-05-26,A,1,,,,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06271589-D3,n1mhv,ntc,qscript_xlt,,W,False,26091,0.0,7557.0,0.0,0.0,0.0,,,,,1.0,1276.0,1.0,1.846248896953108,29.53998235124973,,,,,0.0,
6780,pos_Y_2022-05-26,A,1,,,,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264079-C6,n1mhv,pos,qscript_xlt,,Y,False,21732,6393.0,6393.0,0.0,16781.65818513029,268506.5309620846,,,,,1118.0,1118.0,0.0,2544.093067180906,40705.48907489449,,,,,0.0,
6781,ntc_Y_2022-05-26,A,1,,,,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264079-D6,n1mhv,ntc,qscript_xlt,,Y,False,25393,0.0,6393.0,0.0,0.0,0.0,,,,,0.0,1118.0,0.0,0.0,0.0,,,,,0.0,
6782,pos_Z_2022-05-26,A,1,,,,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264048-C9,n1mhv,pos,qscript_xlt,,Z,False,25948,7872.0,7872.0,0.0,17413.74970143429,278619.9952229486,,,,,1336.0,1336.0,0.0,2546.262354169805,40740.19766671688,,,,,0.0,
6783,ntc_Z_2022-05-26,A,1,,,,20220526_N1MHV_05190524_15.xlsx,2022-05-26,06264048-D9,n1mhv,ntc,qscript_xlt,,Z,False,26540,0.0,7872.0,0.0,0.0,0.0,,,,,0.0,1336.0,0.0,0.0,0.0,,,,,0.0,
6784,17_2022-05-22,A,3,ARA Chur,2022-05-22,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273569-A3,n1mhv,ww,qscript_xlt,40.0,W,False,26423,41.0,6751.0,0.0,74.8017129937512,3590.482223700057,89.76205559250143,,,,0.0,1199.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6785,17_2022-05-22,A,3,ARA Chur,2022-05-22,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273569-B3,n1mhv,ww,qscript_xlt,40.0,W,False,26005,41.0,6751.0,0.0,76.00501222609142,3648.240586852388,91.2060146713097,,,,0.0,1199.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6786,19_2022-05-22,A,3,ARA Altenrhein,2022-05-22,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273538-A6,n1mhv,ww,qscript_xlt,40.0,Y,False,25893,54.0,7470.0,0.0,100.562785668784,4827.013712101631,120.6753428025408,,,,0.0,1370.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6787,19_2022-05-22,A,3,ARA Altenrhein,2022-05-22,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273538-B6,n1mhv,ww,qscript_xlt,40.0,Y,False,25226,42.0,7470.0,0.0,80.2666873799964,3852.800994239827,96.32002485599568,,,,0.0,1370.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6788,25_2022-05-22,A,3,ARA Sensetal,2022-05-22,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06275204-A9,n1mhv,ww,qscript_xlt,40.0,Z,False,25816,36.0,7927.0,0.0,67.2185567735754,3226.490725131619,80.66226812829048,,,,0.0,1399.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6789,25_2022-05-22,A,3,ARA Sensetal,2022-05-22,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06275204-B9,n1mhv,ww,qscript_xlt,40.0,Z,False,25334,44.0,7927.0,0.0,83.73344795601948,4019.205501888935,100.4801375472234,,,,0.0,1399.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6790,17_2022-05-21,A,3,ARA Chur,2022-05-21,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273101-C2,n1mhv,ww,qscript_xlt,40.0,W,False,25667,55.0,6751.0,0.0,103.3298871712357,4959.834584219311,123.9958646054828,,,,1119.0,1199.0,0.0,2147.19342906455,103065.2845950984,2576.63211487746,,,,311235.1436779209,33.11492506185441
6791,17_2022-05-21,A,3,ARA Chur,2022-05-21,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273101-D2,n1mhv,ww,qscript_xlt,40.0,W,False,26381,55.0,6751.0,0.0,100.5303503452495,4825.456816571976,120.6364204142994,,,,1046.0,1199.0,0.0,1948.80612468739,93542.69398499471,2338.567349624868,,,,311235.1436779209,30.05531216031201
6792,19_2022-05-21,A,3,ARA Altenrhein,2022-05-21,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273545-C5,n1mhv,ww,qscript_xlt,40.0,Y,False,24669,54.0,7470.0,0.0,105.5578731553081,5066.777911454787,126.6694477863697,,,,1334.0,1370.0,0.0,2677.890908241289,128538.7635955819,3213.469089889547,,,,311235.1436779209,41.29956600550199
6793,19_2022-05-21,A,3,ARA Altenrhein,2022-05-21,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273545-D5,n1mhv,ww,qscript_xlt,40.0,Y,False,24378,48.0,7470.0,0.0,94.93879760180364,4557.062284886575,113.9265571221644,,,,1201.0,1370.0,0.0,2433.558700058872,116810.8176028259,2920.270440070647,,,,311235.1436779209,37.53137136842958
6794,25_2022-05-21,A,3,ARA Sensetal,2022-05-21,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06275211-C8,n1mhv,ww,qscript_xlt,40.0,Z,False,24862,23.0,7927.0,0.0,44.58259940076276,2139.964771236612,53.49911928091531,,,,855.0,1399.0,0.0,1685.697441298884,80913.47718234645,2022.836929558661,,,,311235.1436779209,25.99753878247089
6795,25_2022-05-21,A,3,ARA Sensetal,2022-05-21,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06275211-D8,n1mhv,ww,qscript_xlt,40.0,Z,False,25268,34.0,7927.0,0.0,64.85941863701889,3113.252094576907,77.83130236442267,,,,818.0,1399.0,0.0,1585.190612503514,76089.14940016868,1902.228735004217,,,,311235.1436779209,24.44747996675752
6796,17_2022-05-20,A,3,ARA Chur,2022-05-20,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273101-A2,n1mhv,ww,qscript_xlt,40.0,W,False,26458,69.0,6751.0,0.0,125.7858084903796,6037.718807538218,150.9429701884555,,,,0.0,1199.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6797,17_2022-05-20,A,3,ARA Chur,2022-05-20,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273101-B2,n1mhv,ww,qscript_xlt,40.0,W,False,25781,56.0,6751.0,0.0,104.744932472459,5027.756758678034,125.6939189669509,,,,0.0,1199.0,0.0,0.0,0.0,0.0,,,,311235.1436779209,0.0
6798,19_2022-05-20,A,3,ARA Altenrhein,2022-05-20,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273545-A5,n1mhv,ww,qscript_xlt,40.0,Y,False,23567,36.0,7470.0,0.0,73.63813257296262,3534.630363502206,88.36575908755515,,,,1.0,1370.0,0.0,2.043984335700403,98.11124811361933,2.452781202840483,,,,311235.1436779209,0.0315231907792357
6799,19_2022-05-20,A,3,ARA Altenrhein,2022-05-20,v4.1,20220525_N1MHV_05180522_17.xlsx,2022-05-25,06273545-B5,n1mhv,ww,qscript_xlt,40.0,Y,False,24659,70.0,7470.0,0.0,136.9343424932159,6572.848439674364,164.3212109918591,,,,1.0,1370.0,0.0,1.953466628004973,93.76639814423868,2.344159953605967,,,,311235.1436779209,0.03012718841329566
